TAZID,CO_TAZID,DevAcres,HH,Job,Job_byAuto,Job_byBike,Job_byWalk,act_Job_byAuto,act_Job_byBike,act_Job_byWalk,Loss_Job_Cong,Loss_Job_Net,Loss_Job_Abs,act_Loss_Job_Cong,act_Loss_Job_Net,act_Loss_Job_Abs,HH_byAuto,HH_byBike,HH_byWalk,act_HH_byAuto,act_HH_byBike,act_HH_byWalk,Loss_HH_Cong,Loss_HH_Net,Loss_HH_Abs,act_Loss_HH_Cong,act_Loss_HH_Net,act_Loss_HH_Abs,tmp_Job_byAuto_FF,tmp_Job_byAuto_SL,tmp_HH_byAuto_FF,tmp_HH_byAuto_SL
       149,      1109,9813.58820,         0,         0,        81,         0,         0,         0,         0,         0,        -0,      -537,      -537,         0,         0,         0,       227,         0,         0,         0,         0,         0,        -0,      -684,      -684,         0,         0,         0,        81,       618,       227,       911
       150,      1110,6368.72880,         0,         0,       310,         5,         0,         0,         0,         0,        -0,      -862,      -862,         0,         0,         0,       582,        16,         0,         0,         0,         0,        -0,      -789,      -789,         0,         0,         0,       310,      1172,       582,      1371
       151,      1111,7386.34910,         0,         0,        88,         0,         0,         0,         0,         0,        -0,      -526,      -526,         0,         0,         0,       241,         0,         0,         0,         0,         0,        -0,      -749,      -749,         0,         0,         0,        88,       614,       241,       990
       152,      1112,5615.57150,         0,         0,        35,         0,         0,         0,         0,         0,         0,      -245,      -245,         0,         0,         0,       107,         0,         0,         0,         0,         0,         0,      -425,      -425,         0,         0,         0,        35,       280,       107,       532
       153,      1113,5751.90520,         0,         0,       277,         0,         0,         0,         0,         0,        -0,      -839,      -839,         0,         0,         0,       551,         3,         0,         0,         0,         0,        -0,      -991,      -991,         0,         0,         0,       278,      1116,       552,      1542
       154,      1114,12082.6367,         0,         0,        41,         0,         0,         0,         0,         0,         0,      -340,      -340,         0,         0,         0,       128,         0,         0,         0,         0,         0,         0,      -597,      -597,         0,         0,         0,        41,       381,       128,       725
       155,      1115,13942.4852,         0,         0,       231,        63,         0,         0,         0,         0,        -1,     -1639,     -1640,         0,         0,         0,       468,       197,         0,         0,         0,         0,        -1,     -1576,     -1577,         0,         0,         0,       232,      1871,       469,      2045
       156,      1116,11137.0678,         0,         0,         8,         0,         0,         0,         0,         0,         0,      -186,      -186,         0,         0,         0,        25,         0,         0,         0,         0,         0,         0,      -343,      -343,         0,         0,         0,         8,       195,        25,       368
       157,      1117,7811.35390,         0,         0,        46,         0,         0,         0,         0,         0,         0,      -548,      -548,         0,         0,         0,       147,         0,         0,         0,         0,         0,         0,     -1159,     -1159,         0,         0,         0,        46,       594,       147,      1306
       158,      1118,10453.2244,         0,         0,       384,         6,         0,         0,         0,         0,        -1,      -915,      -916,         0,         0,         0,       596,        24,         0,         0,         0,         0,        -1,     -1392,     -1393,         0,         0,         0,       385,      1300,       597,      1989
       159,      1119,143389.210,       2.0,         0,         0,         0,         0,         0,         0,         0,         0,      -152,      -152,         0,      -304,      -304,         1,         2,         2,         0,         0,         0,         0,      -236,      -236,         0,         0,         0,         0,       152,         1,       237
       160,      1120,329879.332,       1.1,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         1,         1,         0,         0,         0,         0,        -1,        -1,         0,         0,         0,         0,         0,         0,         1
       161,      1121,365442.110,       1.1,         0,         0,         0,         0,         0,         0,         0,         0,       -44,       -44,         0,       -48,       -48,         0,         1,         1,         0,         0,         0,         0,       -72,       -72,         0,         0,         0,         0,        44,         0,        72
       162,      3001,1849.79990,      91.4,      31.0,      2393,        78,        31,    218694,      7092,      2833,       -21,    -13670,    -13691,     -1926,  -1249446,  -1251372,      2138,        98,        91,     66286,      3038,      2833,       -18,     -8714,     -8732,      -549,   -270143,   -270692,      2414,     16084,      2156,     10870
       163,      3002,745.696200,         0,         0,      1717,        60,         0,         0,         0,         0,       -13,     -8945,     -8958,         0,         0,         0,      1511,        95,         0,         0,         0,         0,       -11,     -6364,     -6375,         0,         0,         0,      1730,     10675,      1522,      7885
